id,name,isbn,author_ids,publisher_id,date_published,gender
library_book_82736_72b34417,Socks (Cleary Reissue),0836217632,Beverly Cleary,HarperTrophy,11-09-1985,égloga
library_book_83846_5f2bdc0d,Sofies Welt,0140099832,Jostein Gaarder,Deutscher Taschenbuch Verlag,06-04-1970,novela
library_book_83257_b2c80afa,Sofies Welt. Roman Ãƒ?Ã‚Â¼ber die Geschichte der Philosophie.,0385314744,Jostein Gaarder,Dtv,16-05-1956,crónica
library_book_82577_09b9f56c,Solv-A-Crime Puzzles (Dover Game and Puzzle Activity Books),0316107417,A. C. Gordon,Dover Publications,12-09-2005,égloga
library_book_83093_052bd746,Somebody Help Me,0894803700,Beverly Hastings,Berkley Publishing Group,08-11-1953,égloga
library_book_83622_a4177f68,Somebody to Love? : A Rock-and-Roll Memoir,0449221164,Grace Slick,Warner Books,14-03-1966,cuento
library_book_83110_d900a018,Someone in the House,0553801031,Barbara Michaels,Berkley Publishing Group,20-04-2007,novela
library_book_82754_78dccc16,Someone to Watch Over Me : A Novel,0590457225,Judith McNaught,Pocket,05-02-1965,ensayo
library_book_82771_b5088ac3,Someone to Watch Over Me : Stories,0316929190,Richard Bausch,Perennial,14-09-1997,égloga
library_book_83809_5c631355,Something Under the Bed Is Drooling,0553052845,Bill Watterson,Andrews McMeel Publishing,24-02-1965,cuento
library_book_82268_af8b9b19,Something Wicked This Way Comes,0140390693,Ray Bradbury,Diogenes,20-03-2002,cuento
library_book_82470_2e2b1223,Son Rise: The Miracle Continues,0439404371,Barry Neil Kaufman,Pub Group West,12-08-1954,cuento
library_book_83522_3f94f85e,Songs in Ordinary Time (Oprah's Book Club (Paperback)),0939766027,Mary McGarry Morris,Penguin Books,21-06-1955,ensayo
library_book_83417_e9d7a6a4,Sons of Texas : Callaway Country,0679741011,Annette Broadrick,Silhouette,07-08-1981,carta
library_book_82568_3b0ec115,Sophie's World: A Novel About the History of Philosophy (Berkeley Signature Edition),0345307674,Jostein Gaarder,Berkley Publishing Group,12-03-1970,égloga
library_book_83833_3de1ac22,South Seas Myths and Legends (Myths and Legends Series),0425071421,Donald A. Mackenzie,Trafalgar Square,13-05-1975,égloga
library_book_83937_5bdd50c8,Sparks of Genius: The Thirteen Thinking Tools of the World's Most Creative People,0345297687,Robert S. Root-Bernstein,Mariner Books,23-10-2000,crónica
library_book_83520_41426900,Speak,0766607119,Laurie Halse Anderson,Speak,27-05-1960,crónica
library_book_83126_1702a127,Spring Break,1573225789,Jonathan Pearce,Infinity Publishing (PA),24-04-1975,novela
library_book_82779_46151b0f,Stand Still Like the Hummingbird,0380754843,Henry Miller,New Directions Publishing Corporation,13-06-1961,ensayo
library_book_82173_234ef7a0,Standing Firm: A Vice-Presidential Memoir,0345368940,Dan Quayle,Harpercollins,26-03-1963,ensayo
library_book_83289_728d6951,Stanislaski Brothers (Silhouette Promo),0345331605,Nora Roberts,Silhouette,28-03-1984,carta
library_book_82940_f7a6b7ef,Star Wars the Rebel Dawn: The Han Solo Trilogy (Star Wars: Han Solo Trilogy (Paperback)),0425050807,A.C. Crispin,Spectra Books,06-01-2003,ensayo
library_book_84044_7fef3eef,Starfire (Bantam Spectra),044100962X,Charles Sheffield,Spectra Books,07-09-2007,égloga
library_book_83456_e413cbba,Starlings Laughing: A Memoir of Africa,0553296981,June Vendall Clark,Harpercollins,24-08-1992,novela
library_book_82164_80075a6b,Starship Troopers,1895383129,Robert A. Heinlein,Ace Books,21-12-2005,ensayo
library_book_83775_587cacb2,Starting Your Marriage Right &lt,0375724575,Rainey Rainey,Dennis Rainey,02-08-1953,égloga
library_book_82772_67177b95,Stately Pursuits,067163884X,Katie Fforde,Griffin Trade Paperback,07-12-1996,égloga
library_book_83984_dae31306,"Stimulus Factor, The",0553140434,David Freemantle,Financial Times/Prentice Hall,11-08-1961,carta
library_book_82921_0b64e01d,Stone Butch Blues,0029087104,Leslie Feinberg,Firebrand Books,22-08-1992,ensayo
library_book_83919_b4feaaec,Stories for the Faithful Heart,0425050750,various authors,"Graham, Billy Evangelistic Association",14-01-1963,carta
library_book_82802_0a3df3a8,Strange Fits of Passion: A Novel,0345285549,Anita Shreve,Harvest Books,07-05-2000,novela
library_book_83420_517638d1,Strange Memories The Nancy Drew Files 122 (Nancy Drew Files (Paperback)),0345290240,Carolyn Keene,Simon Pulse,06-11-2003,novela
library_book_83390_b9f3ed3e,Stranger in a Strange Land,0345301870,Robert A. Heinlein,Berkley Publishing Group,21-12-1986,égloga
library_book_82664_afdaa33b,Strangers,0451169530,Dean R. Koontz,Berkley Publishing Group,04-07-1956,crónica
library_book_83987_424d691d,Strategic Renewal: Becoming a High-Performance Organization,067168390X,Michael Mische,Prentice Hall,12-04-1991,ensayo
library_book_2037_69264a6c,Sturmzeit. Roman.,0385335881,Charlotte Link,Goldmann,09-05-1971,ensayo
library_book_83318_bcbe3340,"Suche Hose, biete Rock.",0385335482,Annegrit Arens,LÃƒ?Ã‚Â¼bbe,27-04-1985,carta
library_book_82969_31aaad94,Sudden Mischief (Spenser Mysteries (Hardcover)),0553258001,Robert B. Parker,Putnam Pub Group,06-11-1962,égloga
library_book_83683_4267c62f,Sudden Prey,0671679627,John Sandford,Berkley Publishing Group,14-02-1960,crónica
library_book_83940_846ad7c7,Sullivan's Island: A Lowcountry Tale,0375704043,Dorothea Benton Frank,Jove Books,11-01-2001,novela
library_book_83657_3306403a,Summer Harvest,0373871279,Madge Swindells,Signet Book,24-12-1984,novela
library_book_82672_f305fce7,Summer Island,0373484070,KRISTIN HANNAH,Ballantine Books,14-06-1965,crónica
library_book_83422_213a787e,Summer Light,0805063889,Luanne Rice,Bantam Books,06-04-1945,égloga
library_book_83767_558b3f42,Summer Sisters,068986020X,Judy Blume,Dell Publishing Company,27-08-2006,ensayo
library_book_83547_5a02222a,Summer Sisters,0671568809,Judy Blume,Delacorte Press,01-05-1969,égloga
library_book_82319_e2d07133,Summer of Storms,1573228567,Judith Kelman,Jove Books,08-01-1952,cuento
library_book_84036_00ad6c9a,Summerland,0553582658,Michael Chabon,Miramax Kids,04-01-1960,novela
library_book_82694_6f7e64f1,Sun Signs,051513399X,Linda Goodman,Bantam Doubleday Dell,23-07-1991,novela
library_book_82983_d63902bb,Sunwing (Aladdin Fantasy),0373218400,Kenneth Oppel,Aladdin,05-11-1959,novela
library_book_83819_76cb0496,Superior Women,0449217868,Alice Adams,Fawcett Books,27-01-1980,crónica
library_book_83587_85bfeeb3,Surfacing,0671573020,MARGARET ATWOOD,Anchor,13-04-1950,crónica
library_book_83369_9d1ce440,Survivor : A Novel,0517006456,CHUCK PALAHNIUK,Anchor,02-03-1988,ensayo
library_book_82873_ff149c2a,Suzanne's Diary for Nicholas,0786867086,James Patterson,"Little, Brown",01-02-1967,égloga
library_book_82657_fd3dab1b,Sweet Hereafter Movie Tie-In : A Novel,1569471800,Russell Banks,Perennial,06-11-1976,égloga
library_book_83755_ca657bf4,Swimmer in the Secret Sea: Novella,0374216495,William Kotzwinkle,Chronicle Books Llc,03-12-1988,ensayo
library_book_83208_8ac20ca5,Swimming in the Volcano: A Novel,0312274572,Bob Shacochis,Penguin Books,08-05-2006,carta
library_book_84007_850becb1,Switcheroo : A Novel,0316825336,Olivia Goldsmith,HarperTorch,14-03-1965,cuento
library_book_83407_f8b0740c,Sword of Shannara,0871137631,Terry Brooks,Ballantine Books,08-08-1990,cuento
library_book_83729_4e3e0737,Sworn to Defend,0679419152,Carolyn Wheat,Berkley Publishing Group,17-06-1983,carta
library_book_82400_f0a66155,Symposium,0060192895,Paul Woodruff,Hackett Pub Co Inc,08-03-1961,novela
library_book_83526_92ee8d57,Synchronicity: The Bridge Between Matter and Mind,0826308791,F. David Peat,Bantam,04-01-1953,égloga
library_book_82888_f5f0360f,TERROR FIRMA,0140259198,Matthew Thomas,Trafalgar Square,15-11-2004,cuento
library_book_83402_d632c171,THIS HALLOWED GRND,0345435249,Bruce Catton,Pocket,07-01-1991,ensayo
library_book_83424_0ad5c479,Table For Two,0441003257,Nora Roberts,Silhouette,20-05-1957,novela
library_book_2038_59c7a20e,Tage der Unschuld.,8850200005,Richard North Patterson,Goldmann,07-07-1994,ensayo
library_book_82404_99fe2990,Taking the Ferry Home,0451202503,Pam Conrad,Harpercollins Juvenile Books,16-04-2006,crónica
library_book_83560_a44550b1,Tales of Terror and the Supernatural,0446606812,Wilkie Collins,Dover Publications,22-02-1994,cuento
library_book_83265_69967a1a,"Tales of the City (Tales of the City Series, V. 1)",0671028375,Armistead Maupin,Perennial,08-08-1957,égloga
library_book_83153_1cadcc06,Talking to Dragons (Enchanted Forest Chronicles (Paperback)),0451181468,Patricia C. Wrede,Point Fantasy,10-03-1983,cuento
library_book_83506_9d11a1d2,Tangle Box,0399149759,TERRY BROOKS,Del Rey,17-07-1983,carta
library_book_83677_e9cca730,"Tantras (Forgotten Realms:  Avatar Trilogy, Book 2)",0345384733,Richard Awlinson,Wizards of the Coast,13-07-1985,novela
library_book_82762_7cd9828c,Tarot Says Beware (A Herculeah Jones Mystery),0671759361,Betsy Byars,Viking Books,08-09-1990,ensayo
library_book_83780_db95e8c1,Tattoo Girl,0830724982,Brooke Stevens,St. Martin's Griffin,14-05-1998,crónica
library_book_83779_d4bcb9d7,Tea with the Black Dragon,0399146008,R. A. MacAvoy,Bantam Books,15-04-1987,ensayo
library_book_82174_1b52039b,Team Bush : Leadership Lessons from the Bush White House,3442720001,Donald F. Kettl,McGraw-Hill,27-09-1967,carta
library_book_83973_6ea20bcb,Technomanifestos: Visions from the Information Revolutionaries,0515132632,Adam Brate,Thomson Texere,24-03-1948,crónica
library_book_83519_5a777ab9,Teen Angst? Naaah . . . A Quasi-autobiography,044990671X,Ned Vizzini,Laurel-Leaf Books,17-04-1995,crónica
library_book_83228_caea8820,"Teen Love:  On Relationships, A Book for Teenagers",0688124402,Kimberly Kirberger,Health Communications,19-08-1946,carta
library_book_2027_a70e9923,Tell Me This Isn't Happening,0929587081,Robynn Clairday,Scholastic,22-06-1989,novela
library_book_82233_c01f5286,Temor y Temblor,155970117X,Soren Kierkegaard,Alianza,01-08-1951,cuento
library_book_83050_87e44929,Tender Triumph (Sonnet Books),0688105408,Judith McNaught,Pocket,10-05-1972,carta
library_book_82911_aa175c3a,Terrible Times (Eddie Dickens Trilogy S.),0871130297,Philip Ardagh,Faber Children's Books,11-08-1962,novela
library_book_2074_b6659b1f,Tess of the D'Urbervilles (Wordsworth Classics),0440500095,Thomas Hardy,NTC/Contemporary Publishing Company,22-12-1989,crónica
library_book_83668_159a9432,The  Garden of Ediacara,1570362084,Mark A. S. McMenamin,Columbia University Press,15-08-1990,cuento
library_book_83763_30e6488d,"The 3,000 Mile Garden: An Exchange of Letters on Gardening, Food, and the Good Life",0060930535,Leslie Land,Viking Books,05-12-1977,égloga
library_book_82596_2a89a9f2,The 37th Hour,0375702709,JODI COMPTON,Delacorte Press,20-08-1995,ensayo
library_book_2076_7dc02d1d,The Accidental Virgin,044990928X,Valerie Frankel,Avon Trade,01-12-1965,novela
library_book_82363_9261700e,"The Adrian Mole Diaries : The Secret Diary of Adrian Mole, Aged 13 3/4 : The Growing Pains of Adrian Mole",0671038184,Sue Townsend,Perennial,25-06-1998,carta
library_book_83513_f65a92da,The Adventures of Augie March,0060916508,Saul Bellow,Viking Books,27-12-1989,carta
library_book_82917_1212ae1c,The Adventures of Dougal,0756401453,Eric Thompson,Bloomsbury Publishing PLC,18-03-1992,novela
library_book_2075_dbfb326a,The Adventures of Drew and Ellie: The Magical Dress,0963270702,Charles Noland,1stBooks Library,22-05-1970,égloga
library_book_82489_7f7ec081,The Adventures of Tom Sawyer,0399242562,Mark Twain,Tor Books,25-09-1975,novela
library_book_83914_1808044b,The Alchemist: A Fable About Following Your Dream,0552996009,Paulo Coelho,HarperSanFrancisco,22-03-1961,cuento
library_book_83781_3caf42c5,The Alchemist: A Fable About Following Your Dream,0708881297,Paulo Coelho,HarperSanFrancisco,24-09-1983,cuento
library_book_82200_f812203f,The Alibi,0142000663,Sandra Brown,Warner Books,28-01-2004,égloga
library_book_83864_30d3a744,The Alienist,0590542443,Caleb Carr,Bantam Books,17-04-1969,crónica
library_book_83107_37baf217,The Amazing Adventures of Kavalier &amp,0590112899,Clay,Michael Chabon,09-08-1995,cuento
library_book_82745_44e00736,The Amazing Mrs. Pollifax,0590660543,Dorothy Gilman,Fawcett Books,15-07-1978,égloga
library_book_82739_5de0c175,"The Amber Spyglass (His Dark Materials, Book 3)",0345361792,PHILIP PULLMAN,Del Rey,03-09-1976,égloga
library_book_83836_e190b175,"The Amber Spyglass (His Dark Materials, Book 3)",0552999512,PHILIP PULLMAN,Yearling,18-03-1956,cuento
library_book_83471_efcbe9e4,"The Amber Spyglass (His Dark Materials, Book 3)",041619513X,Philip Pullman,Scholastic Press,21-06-1960,carta
library_book_82360_43ab6e82,"The Amber Spyglass (His Dark Materials, Book 3)",0855030224,PHILIP PULLMAN,Knopf Books for Young Readers,22-11-1978,novela
library_book_83174_20fc40e4,"The American Constitution: Its Origins and Development, Seventh Edition, Volume II",0861638522,Alfred H. Kelly,W. W. Norton &amp,20-11-1964,crónica
library_book_84026_b95af6e3,The Anatomist,0575073314,Federico Andahazi,Bantam Dell Pub Group,22-11-2004,ensayo
library_book_2073_ba0a14d8,The Angel Is Near,0575073004,Deepak Chopra,St. Martin's Press,24-12-1969,ensayo
library_book_82228_8af9a911,The Angelic Darkness,0394404289,Richard Zimler,Arcadia Books,08-11-1993,novela
library_book_83312_c2ba45f6,The Anubis Gates,000636988X,Tim Powers,Ace Books,20-07-1947,novela
library_book_83665_480afa47,The Art of Doing Nothing: Simple Ways to Make Time for Yourself,1578562333,Veronique Vienne,Clarkson N Potter Publishers,15-12-1968,égloga
library_book_83134_9c3fea57,The Art of Travel,0345458915,Alain de Botton,Pantheon,15-02-2006,novela
library_book_83097_85d037b3,The Awakening and Selected Stories of Kate Chopin (Signet Classic),038531258X,Kate Chopin,Signet Book,12-06-1961,égloga
library_book_83820_81ceafce,The BOOK OF BEBB,006092988X,Frederick Buechner,Scribner,05-04-1997,égloga
library_book_82887_66f9d3fe,"The Bad Beginning (A Series of Unfortunate Events, Book 1)",0140317937,Lemony Snicket,HarperCollins,16-01-1983,ensayo
library_book_83105_0a247598,The Bad Place,0743225406,Dean R. Koontz,Berkley Publishing Group,04-09-1962,ensayo
library_book_83122_2a7c0883,The Balona Klongs,0553256696,Jonathan Pearce,Buy Books on the web.com,10-08-1983,carta
library_book_82396_c10436e3,The Battle for God,0785263780,Karen Armstrong,Ballantine Books,19-04-1976,cuento
library_book_83816_acebb3a9,The Beach House,0802433243,James Patterson,"Little, Brown",04-09-1952,cuento
library_book_82201_47514dee,The Beach House,0375413081,James Patterson,Warner Books,03-09-1983,égloga
library_book_82603_66a3e389,The Bean Trees,1400034779,Barbara Kingsolver,Perennial,23-11-1997,ensayo
library_book_82945_fffa2c01,"The Beans of Egypt, Maine",038533303X,Carolyn Chute,Warner Books,06-01-1993,ensayo
library_book_83032_b09aeace,The Bear and the Dragon,0451163753,Tom Clancy,G. P. Putnam's Sons,06-09-1986,égloga
library_book_83303_ab976995,The Beekeeper's Apprentice,0440414520,LAURIE R. KING,Bantam,23-10-2001,crónica
library_book_82757_f923f025,The Bell Jar : A Novel (Perennial Classics),0786885688,Sylvia Plath,Perennial,25-09-1996,cuento
library_book_82436_2e279c94,The Best Canadian Animal Stories: Classic Tales by Master Storytellers,0671880187,Muriel Whitaker,McClelland &amp,20-04-2000,égloga
library_book_82428_be05c1b0,"The Best Democracy Money Can Buy: The Truth About Corporate Cons, Globalization and High-Finance Fraudsters",1558506454,Greg Palast,Plume Books,12-02-1977,carta
library_book_83211_ff0332a4,The Best Thing I Ever Did for My Marriage : 50 Real Life Stories,0895773538,Nancy Cobb,Multnomah,03-02-1967,carta
library_book_82507_1d30a554,"The Best in Tent Camping: Smoky Mountains : A Guide for Campers Who Hate Rvs, Concrete Slabs, and Loud Portable Stereos (Best in Tent Camping Colorado)",0385247745,Johnny Molloy,Globe Pequot Pr,07-12-1954,égloga
library_book_83459_f0dc1b9f,The Best of Larry King Live: The Greatest Interviews,0385293542,Larry King,Turner Pub,23-12-1952,crónica
library_book_83610_135ca6de,The Best of Roald Dahl,0802069347,Roald Dahl,Vintage Books USA,03-08-1957,novela
library_book_82291_bd13c757,The Big Bad Wolf: A Novel,0671721038,James Patterson,"Little, Brown",12-01-1969,crónica
library_book_83702_d56bee36,The Big Picture,0671311891,Douglas Kennedy,Warner Books (Mm),26-08-1992,ensayo
library_book_83591_57c1a959,The Big Sleep,0345387007,Raymond Chandler,Vintage Books USA,14-05-1955,ensayo
library_book_83845_a65b0ea5,The Biograph Girl,037570504X,William J. Mann,Kensington Publishing Corp.,09-04-1966,cuento
library_book_83860_81262674,The Blackwater Lightship: A Novel,0767902521,Colm Toibin,Scribner,15-11-1991,crónica
library_book_82615_3373d3f3,The Blue Last: A Richard Jury Mystery (Richard Jury Mysteries (Paperback)),0892967048,Martha Grimes,Onyx Books,09-09-1966,crónica
library_book_83682_4656a00d,The Blue Nowhere : A Novel,0553377868,Jeffery Deaver,Pocket,13-08-1976,ensayo
library_book_83825_b7d6972b,The Book of Illusions (Thorndike Americana),0472113658,Paul Auster,Thorndike Press,26-05-2006,cuento
library_book_82808_c1a81f71,The Book of Lights,0609608444,Chaim Potok,Fawcett Books,16-12-1957,novela
library_book_83259_c2b4cbc5,The Book of Lost Tales 1 (The History of Middle-Earth - Volume 1),0670032425,J. R. R. Tolkien,Del Rey Books,21-09-2004,novela
library_book_83258_c2ab0bd6,The Book of Lost Tales 2 (The History of Middle-Earth - Volume 2),0915811332,J.R.R. TOLKIEN,Del Rey,19-05-2004,égloga
library_book_83849_ec6004d9,The Book of Shadows: A Novel,1558744606,James Reese,William Morrow,05-10-2001,égloga
library_book_83509_d08db85a,The Bottoms,080410753X,Joe R. Lansdale,Mysterious Press,11-04-1977,crónica
library_book_82406_38689a5f,The Breach,0451526503,Brian Kaufman,Last Knight Pub Co,17-03-1954,égloga
library_book_83889_f608a3dc,The Brethren,0345325818,John Grisham,Island,13-05-1967,cuento
library_book_82305_ebd66227,The Brethren,044023767X,JOHN GRISHAM,Doubleday,03-05-1996,crónica
library_book_83243_76bc398a,The Bridegroom: Stories (Great Reads),014131088X,Ha Jin,Pantheon Books,15-08-1970,ensayo
library_book_82241_c64cd8ce,The Brimstone Wedding,043909013X,Barbara Vine,Penguin Books Ltd,24-12-1953,crónica
library_book_83119_9c9c41e7,The Burberry Style,0140244824,Jonathan Pearce,Infinity Publishing.com,07-11-1978,crónica
library_book_83612_97a29931,The Cabinet of Curiosities,155643068X,Douglas Preston,Warner Books,03-02-1998,égloga
library_book_83154_faa084c0,The Call of the Wild: And Selected Stories (Signet Classics (Paperback)),096478260X,Jack London,Signet Classics,10-06-1996,carta
